Licensee Name,DBA,License Number,License Type,Street Address,City,State,Zip,Latitude,Longitude
CF ALTITUDE LLC,ALTA #6008,04-01518,Fermented Malt Beverage and Wine (city,5050 BOARDWALK DRIVE,Colorado Springs,CO,80919,38.904609,-104.864004033
D&Y CORPORATION,SILLA RESTAURANT,03-09522,Hotel & Restaurant (city,3005 SOUTH PEORIA STREET UNIT F,Aurora,CO,80014,39.66116532,-104.848001304
LVPCO LLC,TA EXPRESS LAMAR,04-01786,Fermented Malt Beverage and Wine (city,708 NORTH MAIN STREET,Lamar,CO,81052,38.09674398,-102.618993997
,FOODSMITH LLC,03-20096,Takeout & Delivery Permit,318 BROADWAY,Eagle,CO,81631,39.653791,-106.827609021
HSU INC,HUNAN CHINESE RESTAURANT OF ALAMOSA,41-31458-0001,Hotel & Restaurant (city,419 MAIN STREET,Alamosa,CO,811012617,37.46846599,-105.863019017
SOFIA'S ANTOJITOS LLC,SOFIA'S ANTOJITOS,03-17992,Hotel & Restaurant (city,1035 NORTH ACADEMY,Colorado Springs,CO,80909,38.84808999,-104.755497028
WINERY EXCHANGE INC,WINERY EXCHANGE WX IMPORTS WX IMPORT,12-59429-0001,Importer (vinous & spirituous,4 HAMILTON LANDING SUITE 110,Novato,CA,94949,38.05666202,-122.513464988
JUICEBOX LLC,JUICEBOX,03-13798,Wholesale (vinous & spirituous,6185 EAST 56TH AVENUE UNIT F - D6-D7,Commerce City,CO,80022,39.799105,-104.916416996
HIRATORI INC,HIRATORI,03-20206,Hotel & Restaurant (city,18671 EAST MAINSTREET UNIT D,Parker,CO,80134,39.51919499,-104.771246959
"BAKED IN TELLURIDE ENTERPRISES, LLC.",BAKED IN TELLURIDE,04-38086-0000,Hotel & Restaurant (city,127 S FIR STREET,Telluride,CO,81435,37.93691501,-107.812253985
,RESIDENCE INN BY MARRIOTT - BRECKENRIDGE,03-20143,Takeout & Delivery Permit,600 SOUTH RIDGE STREET,Breckenridge,CO,80424,39.47615199,-106.043150977
R R ELLIOTT LLC,DAE GEE,03-20244,Hotel & Restaurant (city,7570 SHERIDAN BOULEVARD,Arvada,CO,80003,39.83321901,-105.052698024
THE HEART DISTILLERY LLC,THE HEART DISTILLERY,03-08678,Manufacturer (distillery & rectifier,6461 HIGHWAY 392,Windsor,CO,80550,40.480335,-104.935890001
THAI GREEN & SUSHI INC,THAI GREEN & SUSHI,42-86013-0000,Hotel & Restaurant (city,3300 YOUNGFIELD ST #7A,Wheat Ridge,CO,800335280,39.76391299,-105.141841995
GORDITAS DONA JUANA LLC,GORDITAS DONA JUANA,03-19731,Hotel & Restaurant (city,4621 PEORIA STREET UNIT H,Denver,CO,80239,39.78047702,-104.848140024
BOOKCLIFF LLC,BOOKCLIFF VINEYARDS,03-19741,Takeout & Delivery Permit,670 39 ROAD,Palisade,CO,81526,39.10170002,-108.328692041
CHINA WU INC,WU'S GARDEN,40-08795-0000,Hotel & Restaurant (county,6731 W KEN CARYL AVE,Littleton,CO,801285756,39.58116198,-105.071193029
CENTENARIO INC,3 MARGARITAS VI,40-56047-0000,Hotel & Restaurant (city,6896 W 120TH AVE,Broomfield,CO,800202827,39.91392999,-105.07259398
KRIO INC,GOODY'S EATERY,03-06026,Hotel & Restaurant (city,3010 WEST 72ND AVENUE,Westminster,CO,80030,39.82700001,-105.026473983
LENG JASON M,PURCELL BLVD LIQUOR,24-89490-0000,Retail Liquor Store (county,198 SOUTH PURCELL BOULEVARD SUITE 170,Pueblo West,CO,81007,38.32050702,-104.703309035
OZEKI SAKE (USA INC,OZEKI SAKE (USA INC,15-57481-0000,Importer (vinous & spirituous,249 HILLCREST ROAD,Hollister,CA,950234921,36.84693802,-121.393752024
VINMARKET SELECTIONS  LLC,VINMARKET,03-00801,Wholesale (vinous & spirituous,4255 CARSON STREET,Denver,CO,80239,39.77486801,-104.835572031
MERIWETHER VENTURES INC,MERIWETHER VENTURES,03-14561,Winery Direct Shipper's Permit,"45 ENTERPRISE COURT SUITE 1-4,7",Napa,CA,94558,38.260332,-122.274475974
AHG 415 LLC,ACQUOLINA,03-16155,Hotel & Restaurant (city,415 EAST MAIN STREET,Aspen,CO,81611,39.1904249,-106.81879042
EL PASO LIQUOR INC,EL PASO LIQUOR,03-04149,Retail Liquor Store (city,1101 E MAIN ST,Trinidad,CO,81082,37.172806,-104.494622026
"R. E. K., INC.",MAMA LOUISE ITALIAN RESTAURANT,41-95880-0000,Hotel & Restaurant (city,15412 EAST ORCHARD ROAD,Centennial,CO,800163005,39.6102875,-104.809638087
MYRA ENTERPRISES INC,TOWER LIQUORS,03-12668,Delivery Permit,18611 GREEN VALLEY RANCH BOULEVARD,Denver,CO,80249,39.78503501,-104.768307006
GFZ LLC,GRAY'S COORS TAVERN,03-09693,Hotel & Restaurant (city,515 WEST 4TH STREET,Pueblo,CO,81003,38.27087098,-104.61391696
BLACK SULPHUR TAVERN LLC,BLACK SULPHUR TAVERN LLC,03-20248,Tavern (city,364 7TH ST,Meeker,CO,81641,40.03791699,-107.914913021
ROCKY MOUNTAIN RESTAURANT GROUP INC,URBAN EGG A DAYTIME EATERY,03-11287,Hotel & Restaurant (city,4861 THOMPSON PARKWAY BUILDING B,Johnstown,CO,80534,40.405769,-104.985686971
,OSKAR BLUES GRILL AND BREW,03-02195,Takeout & Delivery Permit,303 MAIN ST,Lyons,CO,80540,40.22433701,-105.268245035
NATAJACS INC,HOGBACK DISTILLERY,03-08456,Manufacturer (distillery & rectifier,5311 WESTERN AVENUE #174,Boulder,CO,80301,40.01828301,-105.229203974
NOZUMI INC,NOZOMI SUSHI & TAMAKI BAR,03-14189,Hotel & Restaurant (city,4100 TEJON STREET,Denver,CO,80211,39.77304399,-105.010954973
2001 FAMILY CORP,THIRSTY'S SPORTS PUB,40-49647-0000,Tavern (city,1294 EAST 104TH AVENUE,Thornton,CO,802294304,39.88451601,-104.971503031
BEVAN CELLARS LLC,BEVAN CELLARS,03-15186,Winery Direct Shipper's Permit,7633 SILVERADO TRAIL,Napa,CA,94558,38.45230189,-122.364142892
PIZZAVINO LLC,PIZZAVINO NOCO ITALIANO,03-12115,Hotel & Restaurant (city,6383 FAIRGROUNDS AVENUE SUITE 100,Windsor,CO,80550,40.45700301,-104.982015027
BESO IMPORTS LLC,BESO IMPORTS LLC,03-20284,Importer (vinous & spirituous,4504 SEA OTTER LANE,Anacortes,WA,98221,48.48391301,-122.665075009
AB LIQUOR INC,AB LIQUOR,42-88128-0000,Retail Liquor Store (city,4286 SOUTH CHAMBERS ROAD,Aurora,CO,80014,39.63919103,-104.809572457
HACIENDA SAN MIGUEL INC,HACIENDA SAN MIGUEL,03-18153,Hotel & Restaurant (city,201 WEST MAIN STREET,New Castle,CO,81647,39.57121899,-107.533360993
HARDIHOOD BREWING COMPANY INC,MAXLINE BREWING,03-05574,Manufacturer (brewery,2724 MCCLELLAND DRIVE #190,Fort Collins,CO,80525,40.55013601,-105.078818968
N.C. LLC,NITRO CLUB,42-53233-0000,Tavern (city,1124 PEARL ST,Boulder,CO,803025112,40.01746099,-105.280567019
MERITAGE HOSPITALITY GROUP LLC,TWIST,03-12650,Hotel & Restaurant (city,200 SOUTH RIDGE STREET,Breckenridge,CO,80424,39.48073199,-106.044358977
Ameristar Casino Black Hawk,AMERISTAR CASINO BLACK HAWK,41-92784-0001,Takeout & Delivery Permit,111 RICHMAN ST,Black Hawk,CO,80422,39.80051299,-105.489369028
"SJK, INC",OUTER SPACE TREATY AMERICA,03-12857,Wholesale Beer (malt liquor,"2045 SOUTH VALENTIA STREET, UNIT #18",Denver,CO,80231,39.67991002,-104.892351965
CONSCIOUS COFFEE LLC,BEARD & BRAID,03-20180,Hotel & Restaurant (city,116 9TH STREET,Steamboat Springs,CO,80487,40.48692498,-106.835262034
TSIBET INC.,SIMMS LIQUOR,03-13967,Retail Liquor Store (city,"11651 WEST 64TH AVENUE, UNIT E-6",Arvada,CO,80004,39.81392601,-105.129855035
INVESTOR GROUP GRANDOTE LLC,THE PEAKS @ GRANDOTE,03-17706,Hotel & Restaurant / Optional (county,5540 STATE HIGHWAY 12,La Veta,CO,81055,37.49958678,-105.014758668
CIRCLE K STORES INC,CIRCLE K #2709222,04-01655,Fermented Malt Beverage and Wine (city,1120 AEROPLAZA DRIVE,Colorado Springs,CO,80916,38.8160663,-104.731985928
PRIVE PROPERTIES LLC,PRIVE VINEYARD,03-16274,Winery Direct Shipper's Permit,28155 NE BELL ROAD,Newberg,OR,97132,45.33279402,-122.947731979
MINI MART INC,LOAF N JUG #25,03-27943-0046,Fermented Malt Beverage and Wine (city,4800 THATCHER AVE,Pueblo,CO,81005,38.258024,-104.671585962
BENOVIA WINERY LLC,BENOVIA WINERY,28-50997-0000,Winery Direct Shipper's Permit,3339 HARTMAN LN,Santa Rosa,CA,954013952,38.47714501,-122.802177967
ALAMO SLOANS BUYER LLC,ALAMO DRAFTHOUSE CINEMA,03-15489,Hotel & Restaurant (city,4255 WEST COLFAX AVENUE,Denver,CO,80204,39.740955,-105.042473024
HAPPY LI EATING LLC,SPICY THAI & SUSHI,03-17863,Hotel & Restaurant (city,3041 WEST 92ND AVENUE,Westminster,CO,80031,39.86387498,-105.02592304
JOSEPH SERRANO,THE 719,03-19962,Tavern (city,513 STATE AVENUE,Alamosa,CO,81101,37.46772901,-105.865716984
ASPEN ART GALLERY INC,ASPEN ART GALLERY,03-20308,Retail Establishment Permit,427 EAST HYMAN AVENUE,Aspen,CO,81611,39.18894134,-106.819450128
SUGARLANDS DISTILLING COMPANY LLC,SUGARLANDS DISTILLING COMPANY,03-15044,Importer (vinous & spirituous,805 PARKWAY,Gatlinburg,TN,37738,35.71173802,-83.51884504
SUWAKOTI INC,GD LIQUOR,03-14272,Retail Liquor Store (city,1208 CENTAUR VILLAGE DRIVE SUITE B,Lafayette,CO,80026,39.9883873,-105.108044594
TEXAS ROADHOUSE HOLDINGS LLC,TEXAS ROADHOUSE,14-34930-0012,Hotel & Restaurant (city,3120 NORTH POWERS BLVD,Colorado Springs,CO,809222804,38.87673598,-104.720865015
"GARGOYLE ENTERPRISES, INC.",LAWS WHISKEY HOUSE,03-06605,Wholesale (vinous & spirituous,1420 SOUTH ACOMA STREET,Denver,CO,80223,39.69071601,-104.98838804
THOMA ALPS MEETS ROCKIES  LLC,ALMRESI,03-07172,Hotel & Restaurant (city,333 HANSON RANCH ROAD,Vail,CO,81657,39.64003592,-106.373007006
LOCAL DISTILLING INC,LOCAL DISTILLING,14-72741-0000,Manufacturer (distillery & rectifier,417-419 VIOLET ST,Golden,CO,804016713,39.72425599,-105.197630015
CF ALTITUDE LLC,ALTA #6125,04-01521,Fermented Malt Beverage and Wine(county,2998 NORTH AVENUE,Grand Junction,CO,81504,39.07845,-108.497471972
A & B RESTAURANT INC,ZAIKA INDIAN,03-08384,Hotel & Restaurant (city,78 EAST ALLEN STREET SUITE 104,Castle Rock,CO,80108,39.41180299,-104.862517
VILLASPORT CS LLC,VILLA SPORT ATHLETIC CLUB & SPA,07-91269-0000,Tavern (city,5904 PRAIRIE SCHOONER DR,Colorado Springs,CO,80923,38.936206,-104.722182986
WHETSTONE WINE CELLARS LLC,WHETSTONE WINE CELLARS,03-04571,Winery Direct Shipper's Permit,5055 SOLANO AVENUE,Napa,CA,94558,38.35382999,-122.335173023
BPOE LODGE,FORT MORGAN LODGE NO 1143,02-01574-0001,Club License (city,430 STATE STREET,Fort Morgan,CO,80701,40.25240101,-103.799598973
INTERMOUNTAIN MANAGEMENT LLC & FREEMAN & KALLAHER COLORADO PROPERTIES LLC,FAIRFIELD INN & SUITES,03-10942,Lodging & Entertainment (City,4107 TUTT BOULEVARD,Colorado Springs,CO,80922,38.89136802,-104.713760011
KNUCKLE HEAD 339 LLC,ROOSTERS GRILLE & PIZZARIA,03-11188,Hotel & Restaurant (city,1000 5TH STREET,Calhan,CO,80808,39.03532201,-104.304451982
Shanghai Garden,SHANGHAI GARDEN,03-04063,Takeout & Delivery Permit,1538 RAILROAD AVE,Rifle,CO,81650,39.54391599,-107.782305026
TOR KENWARD FAMILY VINEYARDS LLC,TOR KENWARD FAMILY WINES,15-65884-0000,Winery Direct Shipper's Permit,3524 SILVERADO TRAIL NORTH,Saint Helena,CA,94574,38.54739801,-122.488385999
SNOWCAPPED CIDER LLC,SNOWCAPPED CIDER,03-14448,Manufacturer (winery,21180 FRUIT GROWERS ROAD,Austin,CO,81410,38.82752801,-107.968164006
ROUND POND ESTATE LLC,ROUND POND WINES,12-71596-0000,Winery Direct Shipper's Permit,875 RUTHERFORD RD,Rutherford,CA,94573,38.46395793,-122.402725212
"CLARKSBURG WINERY, INC.",ELEVATION TEN,03-14287,Winery Direct Shipper's Permit,"35265 WILLOW AVENUE, SUITE 104",Clarksburg,CA,95612,38.42323869,-121.533520511
"903 BREWERS, LLC",903 BREWERS,03-18232,Importer (malt liquor,1718 SOUTH ELM STREET,Sherman,TX,75090,33.61734416,-96.607103532
CF ALTITUDE LLC,ALTA #3301,04-01463,Fermented Malt Beverage and Wine (city,412 DENVER AVENUE,Alamosa,CO,81101,37.46853099,-105.861872037
THE RIVERSIDE GROUP LTD,RIVERSIDE,03-08252,Lodging & Entertainment (City,1724 BROADWAY STREET,Boulder,CO,80302,40.01451199,-105.278576987
WILLS INVESTMENTS V LLC & 7 ELEVEN,7-ELEVEN STORE 39421A,42-86397-0000,Fermented Malt Beverage and Wine (city,9301 SOUTH PARKER ROAD,Parker,CO,801348821,39.54754401,-104.774458988
CRESTED BUTTE LLC,HIGHLIFE CRUST AND CRAFTS,07-74205-0012,Hotel & Restaurant (city,6 EMMONS ROAD,Mt Crested Butte,CO,81225,38.90134802,-106.967212971
TAMMARA SIERRA,LOS SIERRA'S BAR,03-07623,Tavern (county,6762 LOWELL BOULEVARD,Denver,CO,80221,39.8197594,-105.034439924
CF ALTITUDE LLC,ALTA #6133,04-01531,Fermented Malt Beverage and Wine (city,123 WEST CRANSTON AVENUE,Fowler,CO,81039,38.131225,-104.024674028
DARIOUSH KHALEDI WINERY LLC,DARIOUSH WINERY,26-65470-0000,Winery Direct Shipper's Permit,4240 SILVERADO TRAIL,Napa,CA,945581117,38.36755502,-122.294469998
ARVADA HOTEL INVESTORS LLC,HILTON GARDEN INN DENVER/ARVADA,03-07382,Hotel & Restaurant (city,5455 OLDE WADSWORTH BLVD,Arvada,CO,80002,39.79617599,-105.082602978
,LOS DOS POTRILLOS,03-20067,Takeout & Delivery Permit,6372 PROMENADE PARKWAY,Castle Rock,CO,80108,39.42213084,-104.87862839
DCB CAFE BV LLC,COOL RIVER BV,03-18439,Takeout & Delivery Permit,505 EAST MAIN STREET UNIT 110,Buena Vista,CO,81211,38.84323385,-106.127574887
MALDONADO WINES LLC,MALDONADO,03-18757,Winery Direct Shipper's Permit,3070 Old Lawley Toll Road,Calistoga,CA,94515,38.60891201,-122.592410027
J & J LIQUORS,"J & J LIQUORS, LLC",03-12786,Retail Liquor Store (city,420 WEST 1ST STREET,Julesburg,CO,80737,40.984359,-102.266800004
MULE 2.0 LLC,MULE 2.0 LLC,03-05979,Importer (vinous & spirituous,2340 MINNESOTA AVENUE,Duluth,MN,55802,46.75908502,-92.078892995
THE WHISKEY CARTEL INC,THE WHISKEY CARTEL INC,03-18995,Wholesale (vinous & spirituous,6340 EAST 58TH AVE UNITS I&J,Commerce City,CO,80022,39.800774,-104.914656042
VNJ LIQUOR LLC,PINE LANE DISCOUNT LIQUOR,03-07570,Retail Liquor Store (city,12543 HWY 83 STE 200,Parker,CO,80134,39.54471,-104.773096007
CARBONDALE CENTER LLC,COWEN CENTER THE,42-44179-0000,Fermented Malt Beverage and Wine (city,980 COWEN DRIVE,Carbondale,CO,816231583,39.41363301,-107.220972994
TAMU LLC,BEAU THAI,03-15326,Hotel & Restaurant (city,3901 TENNYSON STREET,Denver,CO,80212,39.77125801,-105.044292987
MINI MART INC,LOAF N JUG #70,03-27943-0089,Fermented Malt Beverage and Wine (city,4001 JERRY MURPHY ROAD,Pueblo,CO,81001,38.31060301,-104.599675017
LUCKY 7 LLC,FAMOUS EAST SIDE GROCERY,04-01223,Fermented Malt Beverage and Wine (city,381 SOUTH STREET VRAIN AVE,Estes Park,CO,80517,40.37314974,-105.505909139
GROTH VINEYARDS & WINERY LLC,GROTH VINEYARDS & WINERY,03-02642,Winery Direct Shipper's Permit,750 OAKVILLE CROSS RD,Oakville,CA,94562,38.44940401,-122.380250982
CRESTED BUTTE LLC,PARADISE RESTAURANT,03-04246,Hotel & Restaurant (county,SE1/4SW1/4SECTION19T13 SOUTH RANGE 85 WEST 6TH PM,Gunnison,CO,81230,38.54498,-106.932105
NOBBLI LTD,NOBBLI LTD,03-13799,Importer (vinous & spirituous,417 NORTH GARFIELD STREET,Denver,CO,80209,39.70873117,-104.94711309
52 EIGHTY SPORTS BAR LLC,52EIGHTY SPORTS BAR,03-14066,Tavern (county,7575 BROADWAY STREET UNIT C,Denver,CO,80221,39.833936,-104.988002975
NEXTERRA WINE COMPANY LLC,NEXTERRA WINE COMPANY LLC,03-20372,Importer (vinous & spirituous,9016 MURPHY ROAD,Woodridge,IL,60517,41.71583101,-88.031266
,BREAD WINNERS,03-03600,Takeout & Delivery Permit,7311 GRANDVIEW AVE,Arvada,CO,80002,39.799753,-105.078673039
CST METRO LLC,CIRCLE K #2744098,21-79919-0017,Fermented Malt Beverage and Wine (city,4596 SOUTH BROADWAY,Englewood,CO,801135724,39.633413,-104.98739403
NAVAJO BAR LLC,THE HIGH LONESOME,03-07221,Tavern (city,3360 NORTH NAVAJO STREET,Denver,CO,80211,39.76432002,-105.003895985
SCIANDRI FAMILY VINEYARDS,SCIANDRI FAMILY VINEYARDS,03-12986,Winery Direct Shipper's Permit,2275 SODA CANYON RD,Napa,CA,94559,38.40157201,-122.301139982
THE AIRPLANE RESTAUANT,AIRPLANE RESTAURANT THE,42-66900-0000,Takeout & Delivery Permit,1665 N NEWPORT RD,Colorado Springs,CO,809162747,38.80669998,-104.726314007
SAFEWAY STORE FORTY SIX INC,SAFEWAY STORE #4615,21-70664-0065,Fermented Malt Beverage and Wine(county,7505 MCLAUGHLIN RD,Falcon,CO,80831,38.94059699,-104.603395995
YAQUI TACOS TEQUILA MEZCAL LLC,YAQUI TACOS TEQUILA MEZCAL,03-19835,Hotel & Restaurant (city,5922 EAST COLFAX AVENUE,Denver,CO,80220,39.73992801,-104.918685977
OLD CHICAGO TAPROOM II LLC,OLD CHICAGO #105,03-16230,Hotel & Restaurant (city,4100 EAST MEXICO AVENUE SUITE F,Denver,CO,80222,39.684767,-104.940161
RD'S LLC,THE BAR,03-12142,Tavern (city,125 MAIN STREET,Sedgwick,CO,80749,40.93506,-102.523938018
WINE GROUP INC THE,WINE GROUP INC THE,80-38074-0001,Importer (vinous & spirituous,17000 E HWY 120,Ripon,CA,953669726,37.79541201,-121.100082994
"CAFMA, INC",ANTHONY'S II,24-56279-0000,Beer & Wine (city,3901 EAST 112TH AVENUE UNIT R-S,Thornton,CO,802332566,39.89967602,-104.941750041
UWE'S GERMAN RESTAURANT LLC,UWE'S GERMAN RESTAURANT,40-25437-0000,Hotel & Restaurant (city,31-33 N IOWA AVE,Colorado Springs,CO,809095913,38.83350842,-104.790346006
SLOGAR LLC,SLOGAR LLC,03-10990,Hotel & Restaurant (city,517  2ND STREET,Crested Butte,CO,81224,38.86820002,-106.987668
BRECK VENTURES,THE BRECKENRIDGE TAP HOUSE,03-12781,Takeout & Delivery Permit,105 NORTH MAIN STREET,Breckenridge,CO,80424,39.482676,-106.046383961
WALTERSCHEID INVSTMT CONSULTING INC,ALL PRO LIQUOR,40-57228-0000,Retail Liquor Store (city,2913 PATTERSON RD #104,Grand Junction,CO,815045488,39.09065598,-108.512942031
ELITE BRANDS OF COLORADO INC,ELITE BRANDS OF COLORADO INC,26-44161-0002,Wholesale Beer (malt liquor,4780 HOLLY STREET,Denver,CO,80216,39.78338,-104.921532974
AHG 216 LLC,DUEMANI,03-16154,Hotel & Restaurant (city,216 SOUTH MONARCH STREET,Aspen,CO,81611,39.18980852,-106.820713171
,SALSA ON THE ROCK,03-13003,Takeout & Delivery Permit,802 VILLAGE CENTER DRIVE,Colorado Springs,CO,80919,38.92302999,-104.843927028
KUROSAWA ASIAN BISTRO INC,KUROSAWA ASIAN BISTRO,03-02302,Hotel & Restaurant (city,17002 E MAINSTREET STE A,Parker,CO,80134,39.51440599,-104.792282015
THE PENALTY BOX AT 9TH AND 9TH LLC,THE BOX / THE JAGER,03-20321,Tavern (city,822 9TH STREET,Greeley,CO,80631,40.42359899,-104.692047026
GRONEWEG MARY ELLEN,CLASSIC WINE IMPORTS,40-54098-0000,Importer (vinous & spirituous,93 SOUTH NEWLAND COURT,Lakewood,CO,802262139,39.71503401,-105.071431997
SAFEWAY STORES 45 INC,SAFEWAY STORE #1248,21-70663-0034,Fermented Malt Beverage and Wine (city,2660 FEDERAL BOULEVARD,Denver,CO,802114717,39.75568699,-105.024320001
ASSOCIATED BREWING COMPANY LLC,ASSOCIATED BREWING COMPANY,03-04048,Importer (vinous & spirituous,219 LITTLE CANADA ROAD E,Saint Paul,MN,55117,45.02425901,-93.091021969
APPLE COLORADO LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,03-00750,Takeout & Delivery Permit,3428 NORTH ELIZABETH,Pueblo,CO,81008,38.30628301,-104.614691029
APPLE COLORADO LLC,APPLEBEE'S NEIGHBORHOOD GRILL & BAR,03-00750,Hotel & Restaurant (city,3428 NORTH ELIZABETH,Pueblo,CO,81008,38.30628301,-104.614691029
,PARRY'S SLICERIA AND TAPS,03-14335,Takeout & Delivery Permit,1612 SOUTH NEVADA AVENUE #110,Colorado Springs,CO,80906,38.81099399,-104.82271
CF ALTITUDE LLC,ALTA #6326,04-01483,Fermented Malt Beverage and Wine(county,3095 EAST US HIGHWAY 50,Canon City,CO,81212,38.44755798,-105.194256969
SCHRAMSBERG VINEYARDS CO INC,SCHRAMSBERG VINEYARDS CO INC,15-65527-0000,Winery Direct Shipper's Permit,1400 SCHRAMSBERG RD,Calistoga,CA,945159622,38.55045598,-122.53804098
NEELKANTH 5676 LLC,ONE STOP CONVENIENCE STORE,04-01946,Fermented Malt Beverage and Wine (city,5676 NORTH UNION BOULEVARD,Colorado Springs,CO,80918,38.91338598,-104.77655899
PLANET WINE INC,PLANET WINE,03-18314,Importer (vinous & spirituous,1009 FACTORY STREET SUITE A,Richmond,CA,94801,37.94638798,-122.368208031
WINESELLERS LTD,WINESELLERS LTD,80-28740-0000,Importer (vinous & spirituous,7520 N CALDWELL AVE,NILES,IL,607143808,42.01825699,-87.792455017
NARAI SIAM CUISINE INC,NARAI SIAM CUISINE,03-02479,Hotel & Restaurant (city,120 E CHEYENNE MOUNTAIN BLVD,Colorado Springs,CO,80906,38.79064998,-104.824351009
INDIGENOUS SELECTIONS LLC,INDIGENOUS SELECTIONS LLC,03-19651,Importer (vinous & spirituous,2929 EAST COMMERCIAL BOULEVARD SUITE #700,Fort Lauderdale,FL,33308,26.19063802,-80.107309027
"SSSB, LLC",LITTLE STAR BEER WINE,04-00773,Delivery Permit,"300 EAST 6TH AVENUE, UNIT 1",Denver,CO,80203,39.725372,-104.983171981
TENOR WINES LLC,MATTHEWS CELLARS,07-93624-0000,Winery Direct Shipper's Permit,16116 140TH PINE,Woodinville,WA,980726985,47.74407302,-122.146069995
RMYA COLORADO LLC,A & I  LIQUOR,03-11302,Retail Liquor Store (city,306 SOUTH IRONTON STREET UNIT B,Aurora,CO,80012,39.71060065,-104.863336834
CYCLHOPS LLC,CYCLHOPS,03-02274,Hotel & Restaurant (city,600 S AIRPORT RD BLDG C STE A,Longmont,CO,80503,40.15185999,-105.153868015
BLACK CANYON CATERING INC,THE HOMESTEAD,03-12918,Hotel & Restaurant (city,195 TWIN OWLS LANE,Estes Park,CO,80517,40.38650102,-105.521700962
COLORADO CRAFT INC.,COLORADO CRAFT LIQUORS,03-14355,Retail Liquor Store (city,6995 WEST 38TH AVENUE UNIT B,Wheat Ridge,CO,80033,39.769666,-105.074178998
GBKAHLON INC,COMPARK LIQUOR,03-16532,Retail Liquor Store (city,15305 COMPARK BOULEVARD,Parker,CO,80134,39.562074,-104.811960042
FINN MCCOOL'S BAR & GRILL LLC,FINN MCCOOL'S BAR & GRILL,41-83050-0000,Hotel & Restaurant (city,8880 EAST ARAPAHOE ROAD,Centennial,CO,801121405,39.59404811,-104.885833443
SEAVER VINEYARDS LLC,SEAVER VINEYARDS,03-01036,Winery Direct Shipper's Permit,2075 SUMMIT LAKE DR,Angwin,CA,94508,38.598097,-122.463536003
BIRDCALL KIOSK HOLDINGS LLC,BIRDCALL,03-16000,Hotel & Restaurant (city,444 SOUTH WADSWORTH BOULEVARD,Lakewood,CO,80226,39.70864599,-105.080774969
FRATERNAL ORDER OF EAGLES NO 145,FRATERNAL ORDER OF EAGLES NO 145,09-03265-0000,Club License (city,1615 SOUTH PRAIRIE AVENUE,Pueblo,CO,810052310,38.23973401,-104.645532996
TITUS VINEYARDS,TITUS VINEYARDS,03-18540,Winery Direct Shipper's Permit,2971 SILVERADO TRAIL,Saint Helena,CA,94574,38.527471,-122.485454009
GNCC LLC,SALTY LIME CANTINA MEXICANA,03-18372,Tavern (city,119 CARBONATE STREET,Cripple Creek,CO,80813,38.75024699,-105.173520979
"SAGE RESTAURANT MANAGER, LLC",CURTIS HOTEL,42-45224-0000,Takeout & Delivery Permit,1405 CURTIS STREET,Denver,CO,802022349,39.74594299,-104.997305966
SUPER STAR ASIAN CUISINE INC,SUPERSTAR ASIAN CUISINE,03-04717,Hotel & Restaurant (city,2200 W ALAMEDA #34,Denver,CO,80223,39.71025599,-105.013479015
ASSOCIATED BREWING COMPANY LLC,ASSOCIATED BREWING COMPANY,06-39385-0000,Importer (malt liquor,1106 S 3RD ST,La Crosse,WI,546024471,43.80249705,-91.253601078
LOMBINO LOCAL LIQUORS LLC,LOCAL LIQUOR,03-18123,Retail Liquor Store (city,1565 GRAND AVENUE,Norwood,CO,81423,38.13096101,-108.289849967
"MAYAHUEL ENTERPRISES, LLC",LA DIABLA POZOLERIA Y MEZCALERIA,03-15800,Hotel & Restaurant (city,2233 LARIMER STREET,Denver,CO,80205,39.75546102,-104.989775999
POLCZER-LAUZON ENTERPRISES LLC,WAYBACK BURGERS,03-20192,Beer & Wine (city,751 GOLD HILL PLACE SOUTH,Woodland Park,CO,80863,38.99228565,-105.058894466
BRECK VENTURES LLC,THE BRECKENRIDGE TAP HOUSE,03-12781,Hotel & Restaurant (city,105 NORTH MAIN STREET,Breckenridge,CO,80424,39.482676,-106.046383961
IRELAND FAMILY WINE & SPIRITSCO,IRELAND FAMILY WINE & SPIRITS,03-18124,Importer (vinous & spirituous,3558 ROUND BARN BOULEVARD SUITE 200 ROOM 203,Santa Rosa,CA,95403,38.4761831,-122.72385738
RIANN GONZALES AND LEONARD GONZALES LLC,LEN'S TAVERN,03-08749,Tavern (city,901 RAILROAD AVENUE,Rocky Ford,CO,81067,38.05374398,-103.720317988
